url,title,text,publish_date,authors
https://www.bbc.com/news/articles/c70nw7v5ykyo,At least 25 dead after tornadoes sweep through US Midwest,"At least 25 dead after tornadoes sweep through US Midwest

Kentucky residents pick through wreckage of homes destroyed by tornado

Missouri officials said 5,000 buildings had been damaged, roofs destroyed and power lines downed due to the tornado.

The Kentucky tornado struck Laurel County in the south-east of the state in the early hours of Saturday. Officials said they expected the death toll to rise.

Officials in Kentucky said there had been 18 deaths while seven people were killed in Missouri, including five in the city of St Louis.

At least 25 people are reported to have died and dozens are injured after tornadoes tore through parts of two US states.

About 140,000 properties in Missouri and Kentucky were left without power as of Saturday afternoon. Officials in St Louis said the fire department was conducting house-by-house searches in the worst-affected areas.

St Louis mayor Cara Spencer said in an update on Saturday that at least 38 people were reported injured in her area, largely from collapsed buildings and toppled trees.

Authorities in Kentucky said there were also severe injuries reported. ""The search is continuing in the damaged area for survivors,"" said Laurel County Sheriff John Root in a post on social media.

National Weather Service radar suggested the tornado touched down in Missouri shortly after 14:30 local time in the west of the city close to Forest Park - home to St Louis Zoo and the site of the 1904 Olympic Games.

St Louis Fire Department said three people had to be rescued after part of the nearby Centennial Christian Church collapsed. One of those people died.

A curfew was imposed from 21:00 to 06:00 local time in the two areas where most of the damage took place, to prevent injuries from debris and reduce the potential for looting.

St Louis mayor Spencer said: ""The loss of life and the destruction is truly, truly horrendous.

""We're going to have a lot of work to do in the coming days. There is no doubt there, but tonight we are focused on saving lives and keeping people safe and allowing our community to grieve.""

The US National Weather Service said tornadoes also hit neighbouring Illinois, with more severe weather conditions stretching eastwards to the Atlantic coast. On Saturday, it warned of few tornadoes that could hit northern Texas over the weekend as a result of strong to severe storms in the area.

The tornadoes struck an area of the US that is generally referred to as ""Tornado Alley"", where tornadoes are most frequent. They typically occur in the months of May and June, though they could strike during other times of the year.

Kentucky has seen an average of five tornadoes each May since the year 2000, while Missouri has seen an average of 16.",,
https://www.bbc.com/news/world/asia,Latest News & Updates,"How India and Pakistan share one of the world's most dangerous borders

Living along the LoC - the volatile India-Pakistan border - means life in a fragile limbo between war and peace.",,
https://www.bbc.com/news/world/asia/india,Latest News & Updates,"Why India could not stop IMF bailout to Pakistan

As one of 25 member groups on the IMF board, India's influence at the fund is limited, say experts.",,
https://www.bbc.com/news/scotland/scotland_politics,Latest News & Updates,Copyright 2025 BBC. All rights reserved. The BBC is not responsible for the content of external sites. Read about our approach to external linking.,,
https://www.bbc.com/news/topics/c2vdnvdg6xxt,Latest News & Updates,"Israeli 'bunker buster' bombs used in Gaza hospital strike, experts say

CCTV footage obtained and verified by the BBC shows the moment before impact and the immediate aftermath. Munitions experts told BBC Verify that the strikes and destruction are consistent with the use of so-called ""bunker buster"" bombs - designed to hit underground targets. BBC Verify's Merlyn Thomas has more.",,
https://www.bbc.com/news/articles/cvgnpyj2py9o,Brexit: UK-EU summit could 'reduce Irish Sea border impact',"'Our business needs Irish Sea border reset'

7 hours ago Share Save John Campbell BBC NI economics and business editor Share Save

BBC Laura Graham-Brown said that new sea border rules on parcels have made the situation much worse

A UK-EU summit is likely to pave the way for a deal which could substantially reduce the impact of the Irish Sea border. The UK wants to reset its post-Brexit relationship with the European Union ( EU) after years of tension. Monday's summit is expected to include an ""agreement to agree"" on trade issues, including the trade in food and agricultural products. If a full agri-food deal follows, potentially later this year, that will reduce the need for checks and controls on products being sent from GB to Northern Ireland.

It could mean the end of 'Not for EU' labelling and the removal of most physical checks on goods.

One food business in Belfast said the reset cannot come soon enough and that immediate measures are needed to help small firms. BBC News NI first spoke to the owners of Arcadia Deli in 2020 before the sea border started to be implemented. They have faced continuous struggles with the processes needed to get products from GB. Co-owner Laura Graham-Brown said that new sea border rules on parcels have made the situation much worse in the last month. ""Our partners in England have decided they are not supplying Northern Ireland until further notice until they can get some clarification on how to make it easier,"" she said. ""That is our biggest distributor so it is starting to tell on our counter as it becomes increasingly empty.""

She said she would welcome any deal that improves the situation but said something needs to change soon. ""All we want to do is sell cheese and olives. In order to keep stocking our shelves we need something to happen fairly quickly,"" she said. There are no guarantees about the scope of the agreement being negotiated and, on its own, it would not eliminate the sea border. Stuart Anderson from NI Chamber of Commerce said businesses would take time to analyse the detail of any deal. ""NI Chamber has been calling on the UK government to reach an agreement that is ambitious enough to substantially reduce bureaucracy for all operators in our agrifood supply chain,"" he said.

Getty Images The summit is expected to include an ""agreement to agree"" on trade issues, including the trade in food

It comes as a poll from Queen's University Belfast suggests dwindling unionist support for Northern Ireland's current Brexit deal, the Windsor Framework. Professor David Phinnemore said there was an ""evident drop"" in the already limited unionist support that exists for the Windsor Framework particularly among those identifying as ""slightly unionist"". Support among that group has fallen from 51% to 26% over the last year. Prof Phinnimore said: ""If that trend is to be reversed, a closer UK-EU relationship needs to deliver on reducing obstacles to the GB-NI movement of goods.""

What has the UK government said?

The Labour government made a manifesto commitment to seek a new agri-food agreement with the EU which, it said, would aim to ""eliminate most border checks created by the Tory Brexit deal"". The deal would apply to the UK as a whole but would have the biggest impact in Northern Ireland. That is because NI is still effectively inside the EU's single market for goods but its supermarkets are mainly supplied from the UK. The Centre for European Reform (CER), a think tank, said that an agri-food deal would not be of ""great macroeconomic significance"" for the UK as a whole but that NI would be a ""major beneficiary"". It added: ""The closer UK regulations come to those of the EU, the less is the need for border controls on goods crossing the Irish Sea from Great Britain to Northern Ireland.""

Reuters For many unionists the Irish Sea borer is a constitutional affront which undermines NI's place in the UK

What is the Irish Sea border?

The Irish Sea border continues to have an impact on Northern Ireland's politics and its economy. It came about as the result of a Brexit deal between the EU and UK in 2019, which was revised in 2023, and is now known as the Windsor Framework. It was agreed that the most practical way to keep the border open between NI and the Republic of Ireland was for NI to follow many EU laws on the regulation of goods. This means that goods coming from the rest of the UK into NI face checks and controls to ensure they meet EU rules. For many nationalists in NI, this is a necessary compromise to minimise the impact of Brexit on the island of Ireland. For many unionists it is a constitutional affront which undermines NI's place in the UK. The largest unionist party, the Democratic Unionist Party (DUP), prevented NI's power-sharing government from operating between 2022 and 2024 in protest.

How could an agri-food deal change things?

Agri-food deals from the EU fall into two broad categories: New Zealand-style or Swiss-style. The EU's deal with New Zealand means that each party recognises that the other has high food standards and so the frequency of checks on products and paperwork is reduced. However, New Zealand still sets its own standards and a proportion of goods are still checked as they enter the EU. By contrast there are no regulatory border controls for trade in agri-food products between Switzerland and the EU. But the Swiss only have this deal because they agreed to follow EU rules almost to the letter, without much say in setting those rules. Switzerland is obliged to modify its laws in response to changes in EU legislation, what is known as dynamic alignment, and accept oversight from the European Court of Justice. A Swiss-style deal would mean controls on GB food products entering NI could be effectively ended. The EU has previously said this deal would be on offer to the UK but the government had retained an ambivalent stance on whether it would accept this. However in recent weeks ministers have been careful not to rule it out. Such a deal will face opposition from Brexit supporters who say it would involve surrendering powers which were returned to the UK after it left the EU.

What border processes would remain?",,
https://www.bbc.com/news/in_pictures,Latest News & Updates,"We set the theme, you take the pictures

Each week, we ask you to send in your pictures on a set theme and a selection of these are then published each Thursday on our In pictures page",,
https://www.bbc.com/news/england,Latest News & Updates,"'It's no salad-eating town - takeaways are quick'

Three towns in the West Midlands have been identified as places with the highest levels of obesity in the UK.",,
https://www.bbc.com/news/articles/cvgvr4r5d2qo,Kashmir: Four days that took India and Pakistan to the brink,"Four days that took India and Pakistan to the brink

13 hours ago Share Save Farhat Javed in Pakistan-administered Kashmir & Aamir Peerzada in India-administered Kashmir BBC World Service & BBC News Share Save

BBC

Sixteen-year-old Nimra stood outside, rooted to the spot, as the Indian missiles that had woken her a moment ago rained down on the mosque a few metres from her house in Pakistan-administered Kashmir. She watched one tear the minaret off the top of the building. But she failed to realise she, too, had been struck - in the chest. When the family reached the relative safety of her aunt's house nearby, someone turned on a phone torch. ""My aunt gasped. There was blood on my frock. It was pink and white but now soaked in red. I hadn't seen it before."" Again they ran. ""I was running but my hand was pressed on my chest the whole time. I didn't want to take it off. I thought if I let go, everything inside me would come out."" A piece of shrapnel was lodged near her heart, she later discovered. A few hours later, in Poonch, Indian-administered Kashmir, a different family was dodging shelling which Pakistan had launched in response to India's missile strikes. ""When the firing began, everyone ran for their lives - children clinging to their parents in fear,"" said MN Sudhan, 72. ""Some families managed to leave for Jammu in their vehicles. We also decided to escape. But barely 10 minutes into our journey, a shell landed near our vehicle. The shrapnel tore through the car. My grandson died on the spot."" ""Our future was shattered at that [very] moment,"" Mr Sudhan said of 13-year-old Vihaan's death. ""Now we're left with nothing but grief. I have witnessed two wars between India and Pakistan, but never in my life have I seen shelling as intense as this.""

Reuters Vihaan's mother (centre) mourns her son at a cremation ground in Poonch

Nimra and Vihaan were among many of the villagers caught up in the deadliest attacks for several years in a decades-long conflict between two of the world's nuclear powers - India and Pakistan. Both sides administer the Himalayan region in part but claim it in full. Both governments deny targeting civilians, but BBC journalists in the region have spoken to families caught up in the violence. The strike that injured Nimra was part of India's armed response after a militant attack killed 26 people - mostly Indian tourists - last month at a beauty spot in India-administered Kashmir. Police there claimed militants included at least two Pakistan nationals. Pakistan has asked India for evidence of this, and has called for an independent inquiry into who was behind the attack. What followed was four days of tit-for-tat shelling and drone attacks, intensifying each day and culminating in missile strikes on military bases, which threatened to tip over into full-blown conflict. Then, suddenly, a ceasefire brokered by the US and other international players on 10 May brought the two nuclear powers back from the brink.

TASEER BEYG / BBC Nimra still has shrapnel lodged inside her body

Families on both sides of the Line of Control (LoC) - the de facto border in Kashmir - told us they had had loved ones killed and property destroyed. At least 16 people are reported to have been killed on the Indian side, while Pakistan claims 40 civilian deaths, though it remains unclear how many were directly caused by the shelling. We also heard from Indian and Pakistani government insiders about the mood in their respective administrations as the conflict escalated. In Delhi's corridors of power, the atmosphere was initially jubilant, an Indian government source told the BBC. Its missile attacks on targets in Pakistan-administered Kashmir and in Pakistan itself - including the Bilal Mosque in Muzaff arabad, which India claims is a militant camp, though Pakistan denies this - were deemed a success. ""The strikes… were not limited to Pakistani-administered Kashmir or along the Line of Control,"" an Indian government source told the BBC. ""We went deep - even into the Pakistani side of Punjab, which has always been Pakistan's red line."" But the Pakistani military had been prepared, a source from the Pakistan Air Force told the BBC. Days earlier, the Pakistani government said it was expecting an attack. ""We knew something was coming, and we were absolutely ready,"" one officer said, speaking on condition of anonymity. He said Indian fighter jets approached Pakistani territory and the air force was under instructions to shoot down any that crossed into its airspace or dropped a payload. Pakistan claims to have shot down five Indian jets that night, something India has remained silent on. ""We were well prepared, and honestly, we were also lucky,"" the source said - his account repeated by two other sources. But Mr Sudhan, Vihaan's grandfather, said there had been no warning to stay indoors or evacuate. ""Why didn't they inform us? We, the people, are caught in the middle."" It is likely that no evacuation orders had been issued because the Indian government needed to keep the military strikes confidential, though the local administration had, following the April militant attack, directed locals to clean out community bunkers as a precautionary measure. A day after the initial missile strikes, Thursday, both sides launched drone attacks, though they each accused the other of making the first move. India began to evacuate thousands of villagers along the Indian side of the LoC. Just after 21:00 that evening, the Khan family in India-administered Kashmir decided they must flee their home in Uri, 270km (168 miles) to the north of Poonch. Most of their neighbours had already left. But after travelling for just 10 minutes, their vehicle was struck by shrapnel from a shell, fatally injuring 47-year-old Nargis. Her sister-in-law Hafeeza was seriously injured. They headed to the nearest hospital, only to find the gates locked. ""I somehow climbed the hospital wall and called out for help, telling them we had injured people with us. Only then did the staff come out and open the gate. As soon as they did, I collapsed. The doctors were terrified by the ongoing shelling and had closed everything out of fear,"" Hafeeza said. Hafeeza's sister-in-law Nargis is survived by six children. The youngest daughter Sanam, 20, said the first hospital they went to was not equipped to help, and as they headed to another, her mother died of her injuries.

SYED SHAHRIYAR / BBC Sanam's mother Nargis was fatally struck by shrapnel

""A piece of shrapnel had torn through her face. My clothes were soaked in her blood… We kept talking to her, urging her to stay with us. But she passed away on the way."" Since a ceasefire agreement between India and Pakistan in 2021 there had been relative peace in the region, locals told the BBC. For the first time in years, they had been able to live normal lives, they said, and now this sense of security was destroyed. Sanam, who lost her mother, said: ""I appeal to both governments - if you're heading into war, at least secure your civilians. Prepare... Those who sit in comfort and demand war - they should be sent to the borders. Let them witness what it really means. Let them lose someone before their eyes."" Sajjad Shafi, the representative for Uri in the regional government, said he had acted as promptly as possible. ""The moment I got the news that India has attacked, I got in touch with people and started moving them out."" After two days of attacks and counter attacks, the Indian government source said there was now a ""clear sense in… power corridors that things were escalating but we were ready. ""We were ready because India had spent the last 10 years acquiring and building strategic military assets - missiles, warheads and defence systems."" On the international stage, there had been consternation that the tensions would not be de-escalated by the US, despite its diplomatic overtures during India and Pakistan's previous Kashmir clashes. US Vice President JD Vance said a potential war would be ""none of our business"". This statement came as no surprise, the Indian government source told the BBC. At that stage, ""it was clear the US didn't want to get involved"". By the following day, Friday, shelling had become more intense. Muhammed Shafi was at home with his wife in Shahkot village in the Neelum Valley, Pakistan-administered Kashmir, on the LoC. The 30-year-old was standing in the doorway, just a few steps away from where his son was playing; his wife standing in their courtyard.

TASEER BEYG / BBC Muhammed's wife was killed by a strike very close to their house

""I remember looking up and seeing a mortar shell coming from a distance. In the blink of an eye, it struck her. She didn't even have time to scream. One second she was there, and the next, she was gone. Her face... her head... there was nothing left. Just a cloud of smoke and dust. My ears went numb. Everything went silent. I didn't even realise I was screaming. ""That night, her body lay there, right in our home. The entire village was hiding in bunkers. The shelling continued all night, and I stayed beside her, weeping. I held her hand for as long as I could."" One of those in a bunker was his niece, 18-year-old Umaima. She and her family were holed up in the shelter for four days, on and off, in brutal conditions. ""There were six or seven of us packed into it,"" she said. ""The other bunker was already full. There's no place to lie down in there - some people stood, others sat. There was no drinking water, no food,"" with people shouting, crying and reciting prayers in the pitch black. Also in a bunker, in the Leepa Valley, Pakistan-Administered Kashmir - one of the most militarised and vulnerable valleys in the region - was Shams Ur Rehman and family. It is Shams's own bunker, but that night he shared it with 36 other people, he said. Leepa is surrounded on three sides by the LoC and Indian-administered territory, so Shams was used to living with cross-border tensions. But he was not prepared for the complete destruction of his house. He left the bunker at three in the morning to survey the scene. ""Everything was gone. Wooden beams and debris from the house were scattered everywhere. The blast was so powerful, the shockwave pushed in the main wall. The metal sheets on the roof were shredded. The entire structure shifted - by at least two inches.

TASEER BEYG / BBC Shams Ur Rehman's house now has to be rebuilt after it was hit by three shells

""A house is a person's life's work. You're always trying to improve it - but in the end, it's all gone in seconds."" Four hours later, back in the Neelum Valley, Umaima and her family also emerged on Saturday 10 May to a transformed landscape. ""We came out of the bunker at seven in the morning. That's when we saw - nothing was left."" As Umaima surveyed the ruins of her village, India and Pakistan's forces that day were trading ever more destructive blows - firing missiles at each other's military installations, which both sides accused the other of instigating. India had targeted three Pakistani air bases, including one in Rawalpindi - the garrison city that houses the Pakistan Army's General Headquarters. ""This was a red line crossed,"" said one Pakistani officer. ""The prime minister gave the go-ahead to the army chief. We already had a plan, and our forces were desperately ready to execute it… For anyone in uniform, it was one of those unforgettable days.""

TASEER BEYG / BBC The Neelum valley lies along the Line of Control in Pakistan-administered territory

Pakistan hit back at Indian military installations. On the diplomatic front, this was seen as a moment to highlight the issue of Kashmir on the international stage, an official in the Pakistan foreign office told the BBC. ""It was non-stop. Endless meetings, coordination, and back-to-back calls to and from other countries for both foreign minister and then the prime minister. We welcomed mediation offers from the US, the Saudis, the Iranians, or anyone who could help de-escalate."" On the Indian side, the Pahalgam attack on 22 April had already prompted External Affairs Minister S Jaishankar to speak to at least 17 world leaders or diplomats, including UK Foreign Secretary David Lammy and Russian Foreign Minister Sergey Lavrov. In most of these conversations, he has tweeted, the emphasis had been on the ""cross-border terrorist attack"" and focused on building a case to hold the perpetrators accountable for the attack. Then, on Saturday afternoon local time, in the aftermath of the latest missile exchanges, came a diplomatic breakthrough out of nowhere. US President Donald Trump took to social media to reveal that a ceasefire had been agreed. ""After a long night of talks mediated by the United States, I am pleased to announce that India and Pakistan have agreed to a FULL AND IMMEDIATE CEASEFIRE. ""Congratulations to both Countries on using Common Sense and Great Intelligence,"" he wrote on social media platform Truth Social. India has since downplayed Washington's role in the ceasefire and it has rejected that trade was used as a lever to achieve this. Behind the scenes, US mediators, diplomatic backchannels and regional players, including the US, the UK and Saudi Arabia, had proved critical in negotiating the climbdown, experts say. ""We hit Pakistani strategic bases deep inside their territory and that must have worried the US,"" the Indian government source believes. In Pahalgam, the site of the militant gun attack that sparked the crisis, the search is still on for the perpetrators.

Getty Images Pahalgam was an area popular with tourists

Vinay Narwal, a 26-year-old Indian Navy officer, was on his honeymoon in Pahalgam when he was killed. He had got married just a week before the attack. A photo of Vinay's wife Himanshi, sitting near her husband's body following the attack, has been widely shared on social media. His grandfather Hawa Singh Narwal wants ""exemplary punishment"" for the killers. ""This terrorism should end. Today, I lost my grandson. Tomorrow, someone else will lose their loved one,"" he said.

SYED SHAHRIYAR / BBC Rayees used to lead treks in Pahalgam

A witness to the attack's aftermath, Rayees Ahmad Bhat, who used to lead pony treks to the beauty spot where the shootings took place, said his industry was now in ruins. ""The attackers may have killed tourists that day, but we - the people of Pahalgam - are dying every day since. They've stained the name of this peaceful town… Pahalgam is terrorised, and its people broken."" The attack was a huge shock for a government which had begun to actively promote tourism in stunningly picturesque Kashmir, famed for its lush valleys, lakes and snow-capped mountains.",,
https://www.bbc.com/news/articles/c0lnp3ny4wro,The poison paradox: How Australia's deadliest animals save lives,"The poison paradox: How Australia's deadliest animals save lives

2 days ago Share Save Katy Watson Australia correspondent Reporting from Sydney Share Save

Watch: How snakes and spiders are milked for venom

With a pair of bright pink tweezers in hand, Emma Teni is delicately wrestling a large and leggy spider in a small plastic pot. ""He's posing,"" the spider-keeper jests as it rears up on its back legs. It is exactly what she's trying to achieve - that way she can suck the venom from its fangs using a small pipette. Emma works from a tiny office known as the spider milking room. On a typical day, she milks - or extracts the venom from - 80 of these Sydney funnel-web spiders. On three of the four walls there are floor-to-ceiling shelves stacked full of the arachnids, with a black curtain pulled across to keep them calm. The remaining wall is actually a window. Through it, a small child stares, both fascinated and horrified, as Ms Teni works. Little do they know that the palm-sized spider she's handling could kill them in a matter of minutes. ""Sydney funnel-webs are arguably the most deadly spider in the world,"" Emma says matter-of-factly. Australia is famously full of such deadly animals - and this room at the Australian Reptile Park plays a critical part in a government antivenom programme, which saves lives on a continent where it's often joked that everything wants to kill you.

'Spider girl'

While the quickest recorded death from a Sydney funnel-web spider was a toddler at 13 minutes, the average is closer to 76 minutes - and first aid gives you an even better chance of surviving. So successful is the antivenom programme here at the Australian Reptile Park that nobody has been killed by one since it started in 1981. The scheme relies, however, on members of the public either catching the spiders or collecting their egg sacs. In a van plastered with a giant crocodile sticker, each week Ms Teni's team drives all over Australia's most famous city, picking up Sydney funnel-webs that have been handed in at drop-off points such as local veterinary practices.

Spider keeper Emma Teni in her office at the Australian Reptile Park...

Where up to 80 Sydney funnel-web spiders are milked for their venom every day

There are two reasons why these spiders are so dangerous, she explains: not only is their venom extremely potent, but they also live exclusively in a densely populated region where they're more likely to encounter humans. Handyman Charlie Simpson is one such person. He moved into his first home with his girlfriend a few months ago, and the keen gardener has already found two Sydney funnel-webs. He took the second spider to the vet, where Ms Teni picked it up shortly after. ""I had gloves on at the time, but realistically I should have had leather gloves on because their fangs are so big and strong,"" the 26-year-old says. ""I [just thought] I had better catch it because I kept getting told you're meant to take them back to be milked, because it's so critical."" ""This is curing my fear of spiders,"" he jokes. As Ms Teni offloads one arachnid that was delivered to her in a Vegemite jar, she stresses her team isn't telling Australians to go looking for the spiders and ""throw themselves into danger"". Rather, they're asking that if someone comes across one, they safely capture it rather than kill it. ""Saying that this is the world's most deadly spider and then [asking the public to] catch it and bring it to us does sound counter-intuitive,"" she says. ""[But] that spider there now, thanks to Charlie, will… effectively save someone's life.""

Charlie Simpson says catching a Sydney funnel-web has helped him with his fear of the arachnids

All of the spiders her team collects get brought back to the Australian Reptile Park where they are catalogued, sorted by sex and stored. Any females that get dropped off are considered for a breeding programme, which helps supplement the number of spiders donated by the public. Meanwhile, the males, which are six to seven times more toxic than the females, are used for the antivenom programme and milked every two weeks, Emma explains. The pipette she uses to remove the venom from the fangs is attached to a suction hose - crucial for collecting as much venom as possible, since each spider provides only small amounts. While a few drops is enough to kill, scientists need to milk 200 of these spiders to have enough to fill one vial of antivenom. A marine biologist by training, Emma never expected to spend her days milking spiders. In fact, she started off working with seals. But now she wouldn't have it any other way. Emma loves all things arachnid, and goes under various nicknames - spider girl, spider mama, even ""weirdo"", as her daughter calls her. Friends, family and neighbours rely on her for her knowledge of Australia's creepy crawlies. ""Some girls arrive home to flowers on their doorstep,"" jokes Emma. ""For me it's not unusual to arrive home to a spider in a jar.""

The best place to be bitten?

Spiders represent just one small part of what the Australian Reptile Park does. It's also been providing snake venom to the government since the 1950s. According to the World Health Organisation, as many as 140,000 people die across the world from snake bites every year, and three times that many are left disabled. In Australia though, those numbers are far lower: between one and four people each year, thanks to its successful antivenom programme. Removing a King Brown snake from its storage locker, Billy Collett, the park's operations manager, brings it to the table in front of him. With his bare hands, he secures its head and puts its jaws over a shot glass covered in cling film.

Mr Collett collects venom from a King Brown snake

""They are very uninclined to bite but once they go, you just see it pouring out of the fangs,"" Mr Collett says, as yellow venom drips to the bottom. ""That is enough to kill all of us in the room five times over - maybe more."" Then he switches to a more reassuring tone: ""They're not looking for people to bite. We're too big for them to eat; they don't want to waste their venom on us. They just want to be left alone."" ""To get bitten by a venomous snake, you've got to really annoy it, provoke it,"" he adds, noting that bites often occur when someone is trying to kill one of the reptiles. There's a fridge in the corner of the room where the raw venom Mr Collett is collecting is stored. It's full of vials labelled ""Death Adder"", ""Taipan"", ""Tiger Snake"" and ""Eastern Brown"". The last of these is the second-most venomous snake in the world, and the one that's most likely to bite you here, in Australia.

No one in Australia has been killed by a Sydney Funnel-web Spider since 1981 when the antivenom programme started

This venom gets freeze-dried and sent to CSL Seqirus, a lab in Melbourne, where it's turned into an antidote in a process that can take up to 18 months. The first step is to produce what's known as hyper-immune plasma. In the case of snakes, controlled doses of the venom are injected into horses, because they are larger animals with a strong immune system. The venom of Sydney funnel-web spiders goes into rabbits, which are immune to the toxins. The animals are injected with increasing doses to build up their antibodies. In some cases, that step alone can take almost a year. The animal's supercharged plasma is removed from the blood, and then the antibodies are isolated from the plasma before they're bottled, ready to be administered. CSL Seqirus makes 7,000 vials a year – including snake, spider, stonefish and box jellyfish antivenoms - and they are valid for 36 months. The challenge then is to ensure everyone who needs it has supplies. ""It's an enormous undertaking,"" says Dr Jules Bayliss, who leads the antivenom development team at CSL Seqirus. ""First and foremost we want to see them in major rural and remote areas that these creatures are likely to be in."" Vials are distributed depending on the species in each area. Taipans, for example, are in northern parts of Australia, so there's no need for their antivenom in Tasmania. Antivenom is also given to the Royal Flying Doctors, who access some of the nation's most remote communities, as well as Australian navy and cargo ships for sailors at risk of sea snake bites.

Mr Collett says snakes won't waste their venom on humans, who are too big for them to eat",,
https://www.bbc.com/news/videos/c4g6d00jg6xo,Eurovision: Moment UK receives zero points from public vote,Copyright 2025 BBC. All rights reserved. The BBC is not responsible for the content of external sites. Read about our approach to external linking.,,
https://www.bbc.com/news/articles/c5ygvn5g452o,Inside Air Force One as new era beckons for presidential plane,"New era beckons for Air Force One after Qatari offer - but what's it like inside?

14 hours ago Share Save Anthony Zurcher On board Air Force One Share Save

Getty Images

Most journalists travelling with the US president don't see much of the interior of Air Force One, the presidential jet. The press cabin is in the back of the plane, accessible by a rear set of steps and a quick turn of a corner. To reach the presidential suite at the front of the plane would require negotiating with the armed Secret Service agents in the next-door cabin. On Donald Trump's trip to the Middle East this week, when the future of the famous plane was a huge talking point, Fox News host Sean Hannity had priority seating and access to the president to conduct an in-flight interview. But the rest of us in the travelling press pool were consigned to our small section of the plane. It was a whirlwind trip, hitting three nations in three nights, half a world away. The president described it as an ""endurance test"" - one that his staff and those of us in the press pool had to manage, as well. The presidential jet is not a bad way to fly, however. The 14 seats are comfortable, roughly on par with a first-class domestic flight. There's a bathroom and a table with snacks (including the coveted Air Force One-branded M&Ms bearing the president's signature, which aren't available anywhere else). Qatar's Air Force One offer angers Trump supporters

Is Trump allowed to accept 747 gift? The cabin has a pair of television monitors - usually tuned to the president's preferred cable news channel (CNN during Joe Biden's term; Fox News for Trump). On occasion, they've been set to a football game or other sporting events. For longer flights, the on-board kitchen serves plated meals (the president eats from a different, fancier menu). On short hops, there's usually food in a takeaway bag.

Watch: President Trump takes a question from the BBC's Anthony Zurcher on board

But the interior of this famous aircraft could soon undergo a radical refit if, as looks likely, Trump accepts the Qatari offer to supply a new ""palace in the sky"" - the biggest foreign gift ever received by a US president. Technically, ""Air Force One"" is a radio call sign, the designation for any Air Force aircraft with the US president aboard. The small prop plane Lyndon Baines Johnson took from Austin to his Texas ranch in the 1960s was Air Force One, too. But the Air Force One most people picture, the one featured in the Harrison Ford action film, is the Boeing 747-200b with water blue, steel blue and white paint set against a chrome underbody - a colour scheme picked out by First Lady Jackie Kennedy in 1962. Currently there are two of these 747s in the Air Force passenger fleet, in use since 1990. Needless to say, technology – both in aircraft design and everything else – has come a long way in the ensuing years. The planes have been upgraded, but the costs of maintaining the airframe and engines are growing. The aircraft are showing their age.

This has clearly irked the current White House occupant – the only president to own his own jet, or for that matter, his own airline, prior to taking office. ""I leave now and get onto a 42-year-old Boeing,"" he said, exaggerating the plane's age during an industry briefing on Thursday in Abu Dhabi. ""But new ones are coming."" Coming, but not soon enough for Trump. During his first term, he touted an updated presidential aircraft, made by Boeing, that was in the works. He even picked out his own colour palette, scrapping Kennedy's design for a red-white-and-blue livery. He proudly displays a model of that jet in the Oval Office. Originally planned to be delivered by 2021, delays and cost overruns for the estimated $4bn construction programme have made it less likely that the two new planes on order will be available for much, if any, of Trump's second term in office, which expires in January 2029. He has tasked tech multi-billionaire Elon Musk with speeding up the process and reportedly groused in private that he is embarrassed to travel in such an outdated plane.

Getty Images Jackie Kennedy watches Lyndon Johnson being sworn in as president on board after the assassination of her husband, JFK, in 1963

That explains why the president has become enamoured with the prospect of a seemingly more immediate solution to his air transport woes – courtesy of the Persian Gulf nation of Qatar. News of Qatar's offer of a lavish $400m (£301m) 747-8 made headlines last week, but the gift apparently has been in the works for months. Trump surreptitiously visited the aircraft in question in mid-February, just a few weeks after the start of his second term in office. Aside from the legal and ethical concerns of such a substantial gift – raised by critics and some allies of the president - converting a foreign 747 for use by an American president creates a number of technical challenges. The aircraft would have to be made capable of in-flight refuelling and retrofitted with a sophisticated package of communications and security equipment. The current models have systems built to withstand the electromagnetic pulse of a nuclear explosion.

Getty Images President Obama making calls on board in 2012

Such a refitting process, says aviation analyst Richard Aboulafia, managing director of AeroDynamic Advisory, would take years, until 2030 at least. ""They have to assume the jet has been left unattended in a dangerous place for 13 years,"" he says. ""Which means it's not enough to take the plane apart. You also have to take every single component apart."" The plane would need additional power to run its new systems, and its interior might have to be rearranged. Chances are there's no press cabin in the flying palace as originally designed. Mark Cancian, a senior adviser with the Center for Strategic and International Studies' Defense and Security Department, says the costs of such retrofitting could easily run to $1bn (£750m). He adds, however, that Trump could waive some, or all, of the security modifications if he so chooses. ""He's the president,"" he said. When the Air Force ultimately does retire its current crop of 747s, it will put to pasture an aircraft that have been part of fabric of American history for decades. One that transported President Bill Clinton, along with former Presidents Jimmy Carter and George HW Bush, to Israel for Yitzhak Rabin's funeral in 1995. After the 9/11 attack on the World Trade Center and Pentagon, George W Bush took to the skies in Air Force One and stayed aloft for hours, refuelling mid-air, until his security team determined it was safe for him to land and address the nation, before ultimately returning to Washington.

Getty Images President George W Bush directing the 9/11 response from Air Force One hours after the attacks",,
